ipa_funding,ma_premium,ma_risk_score,mbr_with_rx_rebates,partd_premium,pcp_cap,pcp_ffs,plan_premium,prof,reinsurance,risk_score_partd,rx,rx_rebates,rx_with_rebates,rx_without_rebates,spec_cap
11885.13,14904.68,21.93,181.78,219.5,707.79,0.0,14455.07,0.0,8.26,0.0,108.9,0.0,111.12,105.29,751.32
20684.81,23661.62,28.13,90.72,282.52,702.11,0.0,23971.86,0.0,8.13,0.0,0.0,0.0,0.0,0.0,764.25
11789.78,14999.06,16.19,158.29,223.8,675.02,0.0,15371.01,0.0,8.45,0.0,0.0,0.0,0.0,0.0,707.92
4494.58,5716.05,6.87,396.55,60.43,755.12,0.0,5388.56,0.0,8.85,0.0,0.0,0.0,0.0,0.0,656.28
9570.75,11415.85,14.24,241.21,117.04,652.38,0.0,10755.19,0.0,8.85,0.0,0.0,0.0,0.0,0.0,715.04
5927.28,6725.05,8.43,348.24,168.15,738.4,0.0,6670.08,0.0,8.38,0.0,139.24,0.0,139.11,159.5,688.04
11660.11,12269.58,15.04,457.74,152.69,651.77,0.0,11833.18,2311.54,8.48,0.0,0.0,0.0,0.0,0.0,760.16
30320.95,35568.6,50.04,97.86,804.11,673.72,0.0,38357.83,1571.54,9.57,0.0,0.0,0.0,0.0,0.0,779.33
31879.6,37529.82,52.87,159.51,789.89,688.3,0.0,33501.64,0.0,9.41,0.0,3190.13,0.0,3136.96,3053.15,721.57
8865.34,10196.68,14.21,194.52,346.28,675.02,0.0,11069.62,0.0,8.21,0.0,111.46,0.0,103.97,116.67,773.39
9935.75,13337.15,18.03,293.51,301.79,690.34,0.0,13878.42,0.0,8.88,0.0,1041.68,0.0,1002.35,963.98,684.07
12442.08,14433.4,20.89,157.5,423.24,777.78,0.0,16523.96,0.0,8.37,0.0,0.0,0.0,0.0,0.0,788.85
2687.97,3098.52,2.54,774.21,85.15,756.76,0.0,3402.75,0.0,8.96,0.0,0.0,0.0,0.0,0.0,717.2
12759.83,15288.23,15.76,173.55,1041.05,750.27,0.0,14821.17,0.0,8.83,0.0,403.01,0.0,351.47,355.4,778.48
12449.44,13210.5,15.95,255.06,333.44,752.69,0.0,13235.69,0.0,9.56,0.0,1350.49,0.0,1185.04,1380.37,761.79
3435.07,4124.0,4.76,529.37,122.28,751.88,0.0,4611.24,0.0,9.2,0.0,0.0,0.0,0.0,0.0,656.89
15153.2,19656.44,27.51,198.7,1222.1,670.5,0.0,19714.68,0.0,8.93,0.0,784.08,0.0,771.16,732.68,649.68
9551.86,10275.49,14.8,263.16,925.51,704.93,0.0,13093.79,0.0,8.37,0.0,363.96,0.0,370.13,357.63,649.09
14921.76,16851.86,22.35,147.91,308.46,681.6,0.0,17390.08,0.0,9.49,0.0,170.23,0.0,179.28,154.35,676.26
6742.76,9187.5,10.23,309.82,169.85,725.39,0.0,9155.67,0.0,9.02,0.0,0.0,0.0,0.0,0.0,746.59
9881.76,10783.92,13.16,244.0,199.35,734.52,0.0,10046.82,0.0,9.51,0.0,138.68,0.0,155.44,132.07,777.63
20915.36,21677.18,30.77,612.14,230.74,662.25,0.0,24156.65,11601.1,9.13,0.0,450.6,0.0,473.67,453.1,668.63
22220.78,29212.14,45.48,94.66,264.88,766.7,0.0,26166.15,0.0,8.62,0.0,156.15,0.0,147.99,174.15,701.63
10073.65,11889.86,16.28,215.05,261.11,728.41,0.0,12480.63,0.0,9.26,0.0,426.94,0.0,381.97,440.0,684.73
5130.49,6358.51,5.57,435.53,112.07,659.13,0.0,6546.03,0.0,9.16,0.0,0.0,0.0,0.0,0.0,650.27
4908.07,5875.18,5.42,507.41,276.16,649.95,0.0,5615.57,0.0,8.07,0.0,452.59,0.0,440.06,424.93,744.24
4056.24,4516.49,4.69,725.46,135.03,641.61,0.0,4356.89,0.0,8.83,0.0,813.47,0.0,895.57,924.12,764.25
20037.32,23996.68,27.95,120.78,458.61,667.94,0.0,23214.71,707.41,8.62,0.0,49.89,0.0,45.68,45.86,712.89
5276.45,5992.32,7.78,328.27,133.05,654.21,0.0,5923.55,0.0,8.25,0.0,0.0,0.0,0.0,0.0,669.89
8204.02,8953.7,12.92,203.45,170.63,642.2,0.0,10214.31,0.0,8.48,0.0,0.0,0.0,0.0,0.0,682.1
11759.16,15480.11,22.58,182.11,195.38,644.57,0.0,14748.97,0.0,8.61,0.0,0.0,0.0,0.0,0.0,701.63
8141.71,8353.49,12.97,969.05,230.36,637.52,0.0,8289.59,0.0,8.33,0.0,4794.35,0.0,5597.73,5046.69,786.23
8360.83,9967.29,15.02,231.2,226.79,677.64,0.0,10980.02,0.0,8.44,0.0,0.0,0.0,0.0,0.0,689.38
15943.03,17653.38,23.88,123.24,248.09,641.03,0.0,18678.76,0.0,8.0,0.0,0.0,0.0,0.0,0.0,674.34
15622.48,18130.75,23.71,128.64,294.15,758.4,0.0,18289.65,0.0,7.92,0.0,0.0,0.0,0.0,0.0,647.31
8797.46,11560.66,13.84,224.93,236.0,675.02,0.0,10369.91,0.0,9.5,0.0,105.47,0.0,95.59,115.03,772.55
27616.21,31506.9,39.22,103.04,1543.68,743.1,0.0,31572.07,615.81,8.86,0.0,42.66,0.0,39.8,39.38,748.16
13068.66,14514.11,15.33,220.76,486.58,650.56,0.0,13698.68,0.0,8.6,0.0,351.41,0.0,340.55,398.51,655.07
14686.59,16878.95,19.31,210.17,300.82,654.21,0.0,14558.61,0.0,9.61,0.0,746.28,0.0,665.74,640.38,661.16
4123.35,4559.87,23.0,457.96,334.86,770.08,0.0,5885.52,0.0,8.96,0.0,0.0,0.0,0.0,0.0,745.02
9662.51,13096.47,13.88,182.21,489.15,652.99,0.0,11735.39,0.0,8.31,0.0,139.16,0.0,136.17,144.3,683.41
9581.99,10233.15,16.62,608.82,86.47,720.16,0.0,10470.7,4335.31,8.79,0.0,0.0,0.0,0.0,0.0,774.24
6015.22,7631.45,9.66,1213.62,180.55,770.93,0.0,7027.39,0.0,8.01,0.0,4988.32,0.0,4735.01,4548.45,658.71
9748.06,10660.97,14.15,196.28,214.01,695.13,0.0,12060.22,0.0,8.54,0.0,0.0,0.0,0.0,0.0,695.45
12859.5,15403.31,20.78,263.63,147.02,731.45,0.0,16731.06,124.32,8.34,0.0,1266.76,0.0,1060.32,1148.6,660.55
25779.89,31373.93,44.31,249.12,456.02,662.25,0.0,30386.66,0.0,9.03,0.0,4545.5,0.0,4686.03,4741.64,764.25
2417.53,2956.05,2.54,909.19,98.45,726.14,0.0,2836.19,0.0,9.29,0.0,61.43,0.0,66.43,58.41,722.31
2869.46,2937.54,2.57,791.9,58.23,649.35,0.0,3290.64,0.0,8.25,0.0,74.67,0.0,70.21,75.36,677.55
3543.24,4490.64,4.59,592.86,41.59,747.07,0.0,4168.52,0.0,8.41,0.0,0.0,0.0,0.0,0.0,742.69
15666.31,19838.2,29.35,131.55,253.65,765.86,0.0,19336.51,0.0,8.31,0.0,276.41,0.0,276.41,260.48,771.72
4637.01,5247.18,4.14,424.3,109.11,745.47,0.0,5669.25,0.0,9.65,0.0,0.0,0.0,0.0,0.0,678.84
10726.63,10429.44,12.1,200.72,345.6,657.28,0.0,12413.8,0.0,9.19,0.0,0.0,0.0,0.0,0.0,721.57
13634.82,16266.07,20.93,191.02,318.63,646.95,0.0,15672.75,0.0,8.81,0.0,202.7,0.0,190.73,218.55,657.49
13606.88,13591.42,18.51,160.69,793.37,776.05,0.0,15115.08,0.0,8.41,0.0,4.12,0.0,4.54,4.56,664.25
5387.22,5865.27,4.39,1498.34,232.53,655.02,0.0,5560.29,0.0,8.01,0.0,4980.04,0.0,5529.11,4945.66,976.23
3764.19,5273.44,5.02,523.98,105.59,653.59,0.0,5215.32,0.0,9.04,0.0,93.55,0.0,90.73,91.94,971.3
4248.55,4893.62,4.76,446.92,104.1,588.81,0.0,5706.52,0.0,8.22,0.0,0.0,0.0,0.0,0.0,918.42
8794.88,10387.82,12.66,284.89,159.87,586.51,0.0,10165.24,0.0,9.25,0.0,379.28,0.0,366.26,312.59,970.32
11543.02,12204.72,15.57,259.15,113.44,602.41,0.0,14584.56,0.0,8.61,0.0,934.54,0.0,1021.9,900.53,939.97
12165.17,13041.19,17.38,210.83,179.09,632.24,0.0,12332.84,0.0,9.63,0.0,572.33,0.0,625.49,639.35,895.34
4566.88,5731.82,6.09,364.33,222.61,657.89,0.0,5316.5,0.0,8.87,0.0,0.0,0.0,0.0,0.0,978.22
11855.15,13289.95,16.5,183.26,267.24,555.56,0.0,14144.06,0.0,8.37,0.0,0.0,0.0,0.0,0.0,921.95
9240.0,11275.41,15.45,226.51,92.89,632.24,0.0,13000.0,0.0,8.37,0.0,0.0,0.0,0.0,0.0,943.66
8940.67,10776.98,11.95,298.15,92.14,646.55,0.0,10382.53,0.0,9.13,0.0,314.83,0.0,304.21,306.22,908.88
9199.16,9043.0,11.08,277.56,126.76,589.39,0.0,9889.1,0.0,8.11,0.0,0.0,0.0,0.0,0.0,1007.96
13153.55,15194.33,14.29,158.75,64.86,561.8,0.0,13841.29,0.0,9.19,0.0,0.0,0.0,0.0,0.0,984.23
4445.1,4407.43,4.9,603.83,87.9,611.0,0.0,4540.72,0.0,8.41,0.0,0.0,0.0,0.0,0.0,969.34
4611.22,4997.77,4.45,484.72,98.83,575.82,0.0,4648.89,0.0,9.51,0.0,1.38,0.0,1.45,1.51,883.0
12184.12,16290.55,19.25,3801.64,323.89,628.93,0.0,14820.83,0.0,8.77,0.0,44786.3,0.0,45699.42,45347.21,970.32
13227.92,14410.92,19.01,156.79,236.73,583.66,0.0,14801.45,0.0,8.53,0.0,60.52,0.0,72.54,61.7,969.34
9448.21,11234.17,11.24,263.75,224.56,626.3,0.0,10402.47,0.0,8.8,0.0,448.94,0.0,462.45,461.49,906.31
27900.95,28032.81,37.7,100.01,396.79,548.95,0.0,29244.69,235.71,9.13,0.0,0.0,0.0,0.0,0.0,979.22
14458.35,17489.64,18.65,439.67,390.74,643.78,0.0,18259.12,1884.83,8.33,0.0,2282.95,0.0,2256.12,2531.32,1024.06
4103.51,4957.79,4.78,1648.09,86.72,603.62,0.0,4817.81,0.0,8.99,0.0,4750.75,0.0,4524.74,4630.48,938.14
5751.85,7622.04,7.46,1452.19,193.27,609.14,0.0,8169.81,0.0,9.16,0.0,6589.5,0.0,6264.09,6698.24,887.89
8947.8,10771.17,13.8,180.96,135.55,545.45,0.0,10847.87,0.0,7.91,0.0,0.0,0.0,0.0,0.0,1061.36
3732.48,5225.19,4.27,520.79,99.9,583.09,0.0,4836.15,0.0,9.1,0.0,248.46,0.0,260.93,244.56,986.25
11233.22,13701.22,19.21,578.39,193.36,586.51,0.0,13627.23,0.0,8.27,0.0,4634.87,0.0,3910.27,4014.25,898.68
10747.45,14817.93,17.99,241.9,214.61,569.26,0.0,12913.06,0.0,8.82,0.0,580.79,0.0,510.45,497.74,951.13
4176.75,4674.82,4.8,428.39,132.53,577.48,0.0,5409.83,0.0,9.54,0.0,0.0,0.0,0.0,0.0,976.23
5572.96,6878.22,7.52,358.49,168.22,549.45,0.0,7824.35,0.0,8.75,0.0,0.0,0.0,0.0,0.0,878.97
5942.01,7460.04,8.38,1031.03,123.33,645.16,0.0,6601.34,0.0,8.53,0.0,4717.64,0.0,4892.73,4477.31,1035.08
11696.12,13442.11,17.93,632.78,85.86,613.5,0.0,14113.94,6189.77,8.7,0.0,350.32,0.0,359.25,367.92,1018.63
5976.96,7297.16,6.19,314.6,106.69,631.58,0.0,6852.91,0.0,8.32,0.0,160.2,0.0,159.03,183.99,904.6
16537.47,18049.61,20.44,156.41,324.21,566.04,0.0,18590.52,0.0,8.73,0.0,747.8,0.0,697.48,679.69,935.4
9930.89,9880.46,10.82,281.44,279.14,620.48,0.0,11181.8,0.0,8.38,0.0,539.22,0.0,492.19,516.28,1028.44
7455.37,7822.22,8.87,310.54,75.19,582.52,0.0,8933.19,0.0,8.06,0.0,301.74,0.0,257.08,272.99,934.49
10525.99,14256.78,13.87,298.05,298.16,598.21,0.0,14767.63,0.0,9.52,0.0,1304.88,0.0,1178.91,1173.41,886.26
3513.73,3683.76,3.66,651.69,46.45,594.06,0.0,4086.22,0.0,8.57,0.0,358.35,0.0,354.36,340.22,989.29
10120.6,10882.89,14.24,185.58,130.52,662.25,0.0,12892.24,0.0,8.14,0.0,51.0,0.0,51.04,49.4,1053.22
4091.26,4477.26,4.53,468.34,94.09,552.49,0.0,4596.15,0.0,7.97,0.0,0.0,0.0,0.0,0.0,890.36
7910.46,8811.48,10.32,246.11,66.28,636.27,0.0,8486.66,0.0,9.22,0.0,0.0,0.0,0.0,0.0,977.23
9572.26,11868.74,13.23,339.73,271.8,546.45,0.0,11567.39,0.0,8.28,0.0,1343.2,0.0,1359.27,1441.17,978.22
32666.43,37835.1,50.21,56.9,925.36,653.59,0.0,39704.19,0.0,9.21,0.0,180.4,0.0,172.93,177.17,973.27
4247.01,4272.45,2.59,492.52,53.49,639.66,0.0,4653.33,0.0,8.35,0.0,0.0,0.0,0.0,0.0,1053.22
4135.11,5311.54,4.5,461.33,61.84,663.72,0.0,4800.89,0.0,9.29,0.0,105.87,0.0,97.24,111.8,914.06
31160.68,38842.37,42.62,465.32,990.33,617.92,0.0,36307.54,10258.57,8.38,0.0,970.54,0.0,975.4,915.76,973.27
8858.81,9450.61,11.8,426.96,76.34,587.08,0.0,11004.23,0.0,8.99,0.0,1585.09,0.0,1641.87,1603.07,878.97
30839.98,32642.45,43.65,210.68,345.12,617.92,0.0,38545.99,0.0,8.66,0.0,4479.77,0.0,4500.7,4389.93,901.21
11920.12,12304.11,19.24,5826.08,979.54,642.4,0.0,15326.47,0.0,9.39,0.0,69247.49,0.0,68915.21,71028.34,909.74
17830.1,23963.52,31.84,112.98,479.4,588.81,0.0,23550.36,0.0,9.02,0.0,0.0,0.0,0.0,0.0,999.57
4591.74,5707.54,5.68,454.02,98.77,608.52,0.0,5192.53,0.0,8.26,0.0,0.0,0.0,0.0,0.0,1031.75
10535.58,10849.63,14.95,206.16,229.52,629.59,0.0,11680.77,0.0,8.37,0.0,0.0,0.0,0.0,0.0,895.34
12519.32,12986.09,18.84,195.79,138.0,568.72,0.0,12413.15,0.0,9.04,0.0,186.36,0.0,172.33,177.57,1002.7
11820.7,15652.05,18.96,153.15,176.93,590.55,0.0,16007.97,0.0,8.21,0.0,0.0,0.0,0.0,0.0,897.84
14358.81,16150.81,17.28,127.16,309.32,628.27,0.0,16657.76,0.0,9.09,0.0,0.0,0.0,0.0,0.0,946.45
5881.98,6648.1,7.68,433.18,70.29,547.95,0.0,6481.35,0.0,8.81,0.0,59.37,0.0,68.44,63.8,953.01
21763.92,27897.52,35.38,101.55,251.38,628.93,0.0,24844.66,0.0,8.98,0.0,146.69,0.0,128.9,120.93,1060.19
10784.39,12432.82,14.29,219.54,184.98,658.62,0.0,11106.47,0.0,8.33,0.0,438.48,0.0,459.84,434.84,972.29
37525.23,51892.15,65.22,74.56,202.03,619.2,0.0,52366.56,546.83,7.97,0.0,118.59,0.0,119.62,122.23,994.41
19797.39,22307.6,29.67,260.11,180.4,648.65,0.0,23207.95,0.0,8.85,0.0,3001.34,0.0,2634.98,2693.14,916.67
8602.48,9692.15,10.83,284.4,70.84,557.62,0.0,10241.05,0.0,9.22,0.0,1.52,0.0,1.51,1.39,900.37
20817.74,22317.36,30.71,82.1,384.12,572.52,0.0,24265.17,0.0,8.68,0.0,0.0,0.0,0.0,0.0,919.3
7621.78,9325.62,12.81,208.88,127.37,601.2,0.0,8974.29,0.0,9.5,0.0,0.0,0.0,0.0,0.0,1050.92
17030.3,19659.04,28.79,106.53,413.75,619.2,0.0,23686.21,0.0,8.22,0.0,147.81,0.0,150.98,150.42,985.24
14463.36,19174.21,20.39,304.1,406.61,615.38,0.0,17655.47,2310.05,8.81,0.0,188.44,0.0,201.54,225.25,929.97
6684.09,7932.63,10.52,250.89,87.63,620.48,0.0,9286.39,0.0,8.48,0.0,78.19,0.0,72.01,71.59,953.96
9524.19,11809.14,13.71,186.55,153.09,590.55,0.0,12600.86,0.0,9.09,0.0,0.0,0.0,0.0,0.0,964.48
17608.64,23733.77,27.67,374.9,269.37,602.41,0.0,23461.98,0.0,9.26,0.0,4791.38,0.0,5157.7,5029.52,874.17
3030.72,3282.53,2.66,578.33,48.57,559.18,0.0,3387.3,0.0,8.76,0.0,0.0,0.0,0.0,0.0,934.49
20888.06,20912.6,33.04,123.02,299.89,606.06,0.0,23222.24,97.15,8.26,0.0,74.74,0.0,79.12,68.82,1031.75
15128.33,16171.81,19.7,210.1,329.96,594.65,0.0,18741.38,0.0,9.63,0.0,1161.04,0.0,1093.2,1177.81,1039.56
18322.29,18691.75,28.79,135.73,240.64,646.55,0.0,19304.86,0.0,7.97,0.0,322.46,0.0,305.18,332.53,924.61
9906.67,11862.35,12.64,343.37,156.48,557.1,0.0,11867.68,0.0,7.93,0.0,928.86,0.0,895.45,823.85,1048.63
4867.55,4675.43,4.64,389.86,109.83,583.09,0.0,4861.11,0.0,9.07,0.0,0.0,0.0,0.0,0.0,937.22
4090.78,4298.13,3.03,510.52,57.52,643.09,0.0,4251.78,0.0,8.36,0.0,0.0,0.0,0.0,0.0,940.89
4949.64,5691.14,7.04,401.68,47.97,605.45,0.0,6201.61,0.0,8.42,0.0,0.0,0.0,0.0,0.0,1006.9
3523.42,4597.65,4.5,471.95,39.59,621.76,0.0,4981.89,0.0,8.22,0.0,0.0,0.0,0.0,0.0,1103.8
14517.49,16893.27,20.41,131.75,266.2,609.76,0.0,18688.25,0.0,8.08,0.0,33.22,0.0,33.0,36.57,1127.95
5363.69,6743.6,5.37,359.45,102.73,627.62,0.0,7513.83,0.0,8.96,0.0,0.0,0.0,0.0,0.0,979.06
5870.56,6887.91,7.78,383.46,102.04,627.62,0.0,6046.24,0.0,9.54,0.0,0.0,0.0,0.0,0.0,1016.72
24382.24,31293.98,34.69,225.65,412.39,591.13,0.0,31208.92,0.0,7.92,0.0,3542.4,0.0,3438.65,3347.61,1007.77
19223.81,24603.47,25.46,101.45,213.49,606.67,0.0,24802.35,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1099.09
8503.0,9000.69,11.87,1034.06,299.13,594.06,0.0,10232.29,1532.67,8.13,0.0,5151.93,0.0,4596.51,4525.02,1020.74
16565.88,17280.12,18.43,133.29,524.79,642.4,0.0,18964.39,0.0,9.51,0.0,0.0,0.0,0.0,0.0,1126.72
8903.37,10628.95,14.1,346.15,220.55,562.32,0.0,10840.38,0.0,9.42,0.0,1282.47,0.0,1301.79,1483.37,1092.11
12023.68,13542.44,13.59,168.15,226.06,568.72,0.0,13426.85,0.0,8.85,0.0,269.87,0.0,235.15,266.9,994.17
5989.56,7273.05,6.91,329.86,132.13,608.52,0.0,7301.34,0.0,9.29,0.0,0.0,0.0,0.0,0.0,1125.49
10299.17,12548.94,12.27,199.44,292.4,588.24,0.0,12752.9,0.0,8.77,0.0,0.0,0.0,0.0,0.0,961.71
8467.31,11879.23,11.69,219.06,106.56,655.74,0.0,10780.83,0.0,9.08,0.0,164.91,0.0,155.14,169.93,1059.56
19016.37,19867.38,26.27,157.9,397.84,570.34,0.0,19651.37,411.95,8.72,0.0,109.73,0.0,105.97,111.33,1109.74
4764.27,6005.69,4.43,360.73,47.54,611.0,0.0,6477.67,0.0,9.4,0.0,0.0,0.0,0.0,0.0,940.65
9488.53,12805.51,11.69,201.86,163.38,613.5,0.0,12835.66,0.0,8.81,0.0,0.0,0.0,0.0,0.0,952.82
18130.28,19715.74,31.67,147.17,234.89,556.07,0.0,23476.97,0.0,8.95,0.0,581.96,0.0,497.08,500.73,1109.74
2913.01,3077.15,12.01,760.59,116.41,607.29,0.0,3174.95,0.0,9.03,0.0,0.0,0.0,0.0,0.0,1018.73
7444.74,7581.21,7.3,366.09,17.78,664.45,0.0,7423.8,0.0,9.65,0.0,568.99,0.0,567.34,624.5,969.85
38918.16,38741.18,40.53,445.33,898.54,662.98,0.0,43835.67,619.42,9.52,0.0,14629.94,0.0,12363.33,12317.07,1037.17
11421.85,13727.99,16.47,167.04,181.7,595.24,0.0,14933.02,114.08,8.29,0.0,86.41,0.0,90.48,100.99,1131.67
6961.11,7072.4,9.93,317.33,156.74,547.45,0.0,8034.89,0.0,9.45,0.0,300.81,0.0,314.59,312.26,1048.78
23631.51,24768.81,33.41,112.67,378.37,666.67,0.0,25338.84,0.0,8.0,0.0,5.35,0.0,5.46,5.82,1049.85
19369.26,22718.08,26.26,261.31,398.16,554.02,0.0,20240.37,2303.19,9.18,0.0,258.85,0.0,294.47,289.64,989.4
3790.92,3777.33,3.73,552.76,47.15,637.62,0.0,3894.25,0.0,8.31,0.0,0.0,0.0,0.0,0.0,1136.66
22715.92,28696.25,28.8,79.0,240.33,651.47,0.0,31515.1,0.0,8.76,0.0,13.65,0.0,14.18,12.71,937.23
2790.62,3260.15,2.77,735.43,69.91,641.03,0.0,3569.35,0.0,8.66,0.0,434.73,0.0,444.69,422.26,1044.53
28569.08,30161.9,33.43,98.81,413.88,613.5,0.0,30782.78,0.0,9.33,0.0,225.75,0.0,257.03,274.17,997.05
8030.41,8980.07,12.5,244.51,102.91,612.24,0.0,9317.65,0.0,8.77,0.0,245.36,0.0,247.86,283.99,1043.47
8887.56,9887.32,10.12,307.01,134.39,606.67,0.0,9521.37,0.0,8.36,0.0,517.88,0.0,476.67,487.69,1114.54
10413.12,13155.57,14.23,199.23,222.14,573.07,0.0,13423.04,0.0,9.47,0.0,0.0,0.0,0.0,0.0,950.18
13445.37,16163.87,18.51,233.08,325.53,645.86,0.0,15881.46,508.12,8.67,0.0,693.18,0.0,690.94,583.33,956.35
9832.87,11209.41,14.42,200.64,173.66,554.53,0.0,12644.84,0.0,8.11,0.0,0.0,0.0,0.0,0.0,1051.99
14668.59,15765.45,17.98,150.71,348.49,575.26,0.0,18841.23,0.0,8.39,0.0,279.42,0.0,289.54,291.59,1031.98
24222.69,29941.76,44.04,104.24,257.49,572.52,0.0,27753.08,0.0,9.67,0.0,427.57,0.0,389.89,437.81,1060.65
14301.98,16052.44,18.71,165.04,379.65,621.12,0.0,17459.49,0.0,8.25,0.0,0.0,0.0,0.0,0.0,945.83
8980.77,10151.43,14.99,386.13,181.23,611.0,0.0,12329.88,953.12,8.28,0.0,280.27,0.0,286.18,237.65,960.81
23563.66,26085.97,29.69,97.24,448.29,612.87,0.0,27419.23,0.0,8.48,0.0,0.0,0.0,0.0,0.0,1023.78
5060.14,6583.04,4.22,461.47,115.97,549.95,0.0,5872.07,0.0,8.74,0.0,321.3,0.0,349.68,309.06,1008.76
12204.18,14863.39,16.56,200.8,199.44,589.39,0.0,15567.66,0.0,8.55,0.0,297.26,0.0,311.51,310.32,964.41
6753.47,8083.84,7.86,280.25,148.46,557.1,0.0,8444.27,0.0,8.74,0.0,0.0,0.0,0.0,0.0,979.06
3704.81,4132.8,4.1,476.82,47.61,632.91,0.0,4098.07,0.0,8.95,0.0,0.0,0.0,0.0,0.0,1058.47
5378.05,6506.73,4.27,542.96,118.16,571.43,0.0,5732.98,0.0,8.16,0.0,632.0,0.0,637.54,662.7,1086.35
10928.13,13639.05,12.06,319.7,259.71,595.24,0.0,11719.56,1056.12,8.4,0.0,123.17,0.0,104.18,115.95,1000.92
28439.81,31888.49,40.91,73.97,753.79,0.0,0.0,36179.73,0.0,7.91,0.0,0.0,0.0,0.0,0.0,1095.59
5675.22,6853.59,7.99,338.31,108.03,612.87,0.0,7014.46,0.0,9.02,0.0,0.0,0.0,0.0,0.0,944.96
6866.76,7709.44,7.21,287.57,311.91,629.59,0.0,8090.44,0.0,9.51,0.0,120.32,0.0,123.95,115.92,1080.66
10383.43,12058.05,15.6,181.46,224.02,590.55,0.0,11850.62,0.0,9.36,0.0,0.0,0.0,0.0,0.0,1067.24
21608.17,24549.32,27.37,192.45,489.93,560.22,0.0,26598.25,1735.41,8.67,0.0,282.0,0.0,242.88,260.33,986.56
11263.06,12912.35,15.26,257.64,196.32,595.24,0.0,15516.27,0.0,8.81,0.0,864.22,0.0,891.44,977.02,1106.17
4422.8,6304.65,6.3,386.03,74.4,615.38,0.0,5986.2,0.0,8.36,0.0,0.0,0.0,0.0,0.0,1130.43
4163.08,4427.74,4.44,449.38,154.28,584.23,0.0,5016.18,0.0,9.49,0.0,1.49,0.0,1.48,1.57,986.56
11150.57,12862.76,13.05,208.97,197.45,547.95,0.0,12386.14,0.0,7.99,0.0,86.5,0.0,87.89,79.79,1110.94
21400.14,23470.91,33.34,126.11,285.57,0.0,0.0,25034.14,0.0,8.62,0.0,1172.72,0.0,1388.62,1164.16,1046.65
4063.71,4190.15,3.96,588.31,39.96,581.4,0.0,4634.91,0.0,8.37,0.0,124.11,0.0,123.52,133.04,994.17
20661.37,25472.93,34.43,359.73,328.89,604.84,0.0,24772.38,0.0,9.54,0.0,5661.79,0.0,5650.64,5267.02,951.94
8437.1,11888.0,12.08,212.79,223.47,595.24,0.0,11276.58,0.0,8.11,0.0,0.0,0.0,0.0,0.0,998.98
9434.91,9947.87,9.73,208.94,87.49,637.62,0.0,11330.13,0.0,8.32,0.0,0.0,0.0,0.0,0.0,938.93
4584.13,4961.45,19.87,545.22,378.88,564.97,0.0,5247.2,0.0,9.33,0.0,672.54,0.0,660.33,764.05,1048.78
8910.69,11062.15,12.52,2782.21,254.78,583.09,0.0,11084.61,7767.15,7.97,0.0,14085.81,0.0,13884.78,14785.11,1019.73
4976.54,5757.66,4.68,568.94,120.69,555.56,0.0,6355.22,0.0,8.25,0.0,83.75,0.0,88.27,77.82,964.41
5932.99,5966.92,7.62,388.92,57.32,652.88,0.0,6198.07,0.0,8.96,0.0,211.43,0.0,212.79,241.07,1061.74
15023.18,17440.19,21.15,154.97,367.65,553.0,0.0,17719.74,0.0,8.61,0.0,2.69,0.0,3.05,2.75,1029.92
12371.53,16312.04,16.4,199.79,202.59,654.31,0.0,15065.62,0.0,9.47,0.0,679.65,0.0,693.59,721.72,992.25
13783.11,18286.19,24.13,265.5,113.67,578.03,0.0,15741.59,0.0,8.63,0.0,1749.53,0.0,1687.55,1583.38,942.37
5434.97,5702.03,4.59,400.25,216.7,620.48,0.0,6483.95,0.0,8.45,0.0,0.0,0.0,0.0,0.0,1079.53
3781.51,4578.97,2.77,452.8,134.49,649.35,0.0,4406.01,0.0,8.15,0.0,78.19,0.0,80.79,80.61,980.92
4177.58,5608.86,6.01,425.04,41.34,657.89,0.0,5847.79,0.0,8.8,0.0,0.0,0.0,0.0,0.0,979.06
10002.55,10306.77,14.94,260.69,173.32,550.46,0.0,10347.02,0.0,8.5,0.0,639.57,0.0,595.92,582.07,993.21
12047.47,12787.87,10.9,2715.96,2013.71,632.24,0.0,14954.87,0.0,9.22,0.0,30528.42,0.0,27895.17,31884.51,1063.93
3560.62,4167.0,2.64,579.2,59.18,568.18,0.0,4915.97,0.0,9.32,0.0,143.02,0.0,151.77,138.81,1023.78
12066.21,13876.73,16.86,189.93,169.06,558.66,0.0,14263.38,0.0,8.51,0.0,192.15,0.0,194.64,204.86,1012.72
4032.17,4713.92,2.84,466.51,101.3,550.96,0.0,4766.47,0.0,9.34,0.0,0.0,0.0,0.0,0.0,952.82
15604.5,18651.46,18.62,205.5,539.34,628.27,0.0,19584.68,0.0,9.27,0.0,651.6,0.0,655.21,557.55,982.79
10052.8,12054.91,10.98,175.01,242.92,546.95,0.0,11237.62,0.0,8.33,0.0,0.0,0.0,0.0,0.0,1046.65
7666.27,9520.32,11.55,264.84,72.98,579.71,0.0,9643.28,0.0,9.13,0.0,55.31,0.0,62.71,63.5,1101.44
9964.17,11903.88,16.04,191.49,183.22,574.71,0.0,12908.4,0.0,9.65,0.0,69.94,0.0,75.52,75.44,1087.5
